"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
62624,3/31/2026 0:00:00,16882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65334,7874,279073,842850,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62628,3/31/2026 0:00:00,16886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418488,0,0,0,0,0,0,0,0,0,0,0,0,44381216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20972757,0,0,148902,329709,4194715,4213777,131219,14880078,0,0,0,0,0,368107,0,138,0,0,0,0,0,16600,0,293596,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,1087,13,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16159731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,0,11537,8127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9577536,0,0,0,0,0,0,0,0,9577536,105239303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62637,3/31/2026 0:00:00,16895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442424,0,0,0,0,0,0,0,0,0,0,0,0,10147356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368541,0,0,0,9093472,0,0,120259,77822,983843,625627,2246,1526112,0,0,0,0,0,702308,0,112,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,13,32026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410365,0,0,0,0,0,0,0,0,2410365,22413087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62638,3/31/2026 0:00:00,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328976,0,0,0,0,0,0,0,0,0,0,0,0,40913570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917000,998000,0,0,16383885,0,0,1965880,1415048,11751954,9338374,3742966,3546054,0,0,0,0,0,308571,0,1603,0,0,0,0,0,23241,0,87195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,11,32026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912359,0,0,0,0,0,0,0,0,7912359,132670905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62641,3/31/2026 0:00:00,16899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194817903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184986634,0,0,1164841,749423,11589861,10456498,6485732,121120187,0,0,0,0,0,365069,0,2325,0,0,0,0,0,62857,0,1552490,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,1514,11,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113647736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352,0,0,0,0,9,47679,0,59860,3643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82636753,0,0,0,0,0,0,0,0,82636753,636378729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62642,3/31/2026 0:00:00,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177355,0,0,0,0,0,0,0,0,0,0,0,0,87213448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46994611,0,0,141428,0,3073779,275754,13249,33182479,0,0,0,0,0,226884,0,483,0,0,0,0,0,28121,0,184801,0,0,0,0,0,0,0,0,0,0,0,0,0,2715,1307,7,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49747,0,0,0,0,23,50708,0,42678,11673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7998608,0,0,0,0,0,0,0,0,7998608,187755877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62656,3/31/2026 0:00:00,16914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44935,0,1,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,32026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62661,3/31/2026 0:00:00,16919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112247,0,0,0,0,0,0,0,0,0,0,0,0,54794228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19159946,0,0,2934210,983893,10007576,9468394,1349240,451372,0,0,0,0,0,263137,0,96,0,0,0,0,0,17677,0,1069674,0,0,0,0,0,0,0,0,0,0,0,0,0,402,1721,10,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14794,836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35283330,0,0,0,0,0,0,0,0,35283330,143944623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62664,3/31/2026 0:00:00,16922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752617,0,0,0,0,0,0,0,0,0,0,0,0,8030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812221,0,0,0,0,547896,192719,0,563332,0,0,0,0,0,172832,0,435,0,0,0,0,0,3819,0,459759,0,0,0,0,0,0,0,0,0,0,0,0,0,295,622,8,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62852,0,0,0,0,8,104517,0,2986,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485588,0,0,0,0,0,0,0,0,485588,20546844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62665,3/31/2026 0:00:00,16923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250606,0,0,0,0,0,0,0,0,0,0,0,0,92050745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500000,0,0,0,0,0,0,0,138731778,0,0,1877426,227863,8163740,3321696,578929,154117403,0,0,0,0,0,368150,0,2370,0,0,0,0,0,76338,0,3190797,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,2023,7,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500000,0,0,24500000,0,0,0,0,0,0,0,0,0,342389,0,65264,0,0,56,452178,0,202329,5063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29626545,0,0,0,0,0,0,0,0,29626545,493128302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62673,3/31/2026 0:00:00,16931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96446,0,0,0,0,0,0,0,0,0,0,0,0,12382780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396000,598000,0,0,4266997,0,0,453085,0,2253120,100449,0,324773,0,0,0,0,0,747730,0,37,0,0,0,0,0,3953,0,438847,0,0,0,0,0,0,0,0,0,0,0,0,0,287,528,18,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,2,3567,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582893,0,0,0,0,0,1750799,0,0,2333692,28245620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
