"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
60051,3/31/2026 0:00:00,14532,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250981,0,13701918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,5247055,0,0,0,0,0,0,5400000,5247055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,5247055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8964000,5727000,0,0,0,14691000,0,0,5247055,0,47200,131523,0,0,0,178723,12577180,5858523,0,1681075,0,20116778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12136091,824445,0,0,824445,0,0,0,1033938,11926598,0,11926598,0,0,0,0,0,0,0,0,0,0,0,0,0
60056,3/31/2026 0:00:00,14535,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164463250,0,259078884,0,0,0,0,0,0,0,0,35902555,0,0,0,0,0,0,42961538,40876685,0,0,39608598,34198811,0,0,82570136,75075496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82570136,75075496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247000,249000,0,0,0,2496000,0,0,75075496,0,0,2228000,0,0,1327009,3555009,9373533,29710627,17685550,23029786,1327009,81126505,0,0,0,0,0,9639390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68687949,1381242,0,0,1381242,0,0,0,4706036,65363155,0,65363155,0,0,0,0,0,0,0,0,0,0,0,0,0
60057,3/31/2026 0:00:00,14536,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,33635883,0,0,0,7264498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884993,874997,0,0,884993,874997,0,0,0,0,0,0,72032466,70253749,0,0,72032466,70253749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284652738,282851696,0,357570197,353980442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7089411,4704336,318261,12112008,12112008,250000,16250000,0,0,0,16500000,12112008,0,353980442,0,0,5030173,0,500000,600000,6130173,79977127,153198168,128131896,17200450,10214982,388722623,0,19479,0,19479,6892200,756151,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,129714337,6748576,0,0,6748576,0,0,0,9212303,127250610,0,127250610,0,75678672,6182937,69495735,0,0,366092450,0,71128746,0,273286546,21677158,0
60059,3/31/2026 0:00:00,14538,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,151507877,0,228118100,0,0,0,142732564,0,0,0,0,40799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117805,3350354,1134777,0,0,7602936,0,0,0,0,0,1746100,0,0,0,1746100,3117805,5096454,1134777,0,0,9349036,0,0,1162400,1162400,0,7914399,0,0,0,0,2071246,0,0,0,0,0,0,0,0,0,0,0,0,0,45745186,6215972,10800000,0,17015972,0,0,0,4946815,57814343,0,57814343,0,45816902,38192357,7624545,0,0,0,0,0,0,0,0,0
60060,3/31/2026 0:00:00,14539,Subm,0,0,0,0,466500,0,0,0,0,0,0,0,0,0,154957955,0,0,1115758670,0,1526436291,0,0,0,1164441341,0,0,0,0,122819222,0,0,0,0,0,0,19456112,18704615,211741531,214361631,532929504,507496370,211741531,214361631,552385616,526200985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13969441,12450329,0,0,0,0,0,0,0,0,211741531,566355057,538651314,0,0,0,0,0,0,0,0,0,0,0,0,0,5689790,5689790,0,0,0,5689790,0,0,0,0,5689790,0,0,0,0,0,0,0,5689790,538651314,211741531,0,24914000,0,0,2759747,27673747,174481431,217864220,167160062,217630267,6620402,783756382,0,8972,-341902,-332930,8697100,43851178,0,0,7140208,0,1304796,0,0,0,49534653,0,7500000,4585001,83645865,20857500,17015885,16960,0,0,510266142,82456909,0,0,82456909,0,0,0,45592370,547130681,0,547130681,0,137653873,51176008,86477865,0,0,756082635,750392845,0,0,0,0,5689790
60062,3/31/2026 0:00:00,14541,Subm,0,0,0,24824803,0,0,0,0,0,0,0,0,1660000,0,0,0,0,299484423,0,416261395,0,0,0,1762169,0,0,0,0,88180800,0,0,13522405,12914626,0,0,0,0,0,0,15669169,14088873,0,0,15669169,14088873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643159,2460577,0,0,0,0,0,0,0,0,0,31834733,29464076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29464076,0,0,5279984,0,9669076,2209318,17158378,8000481,18194610,3820834,14397211,2209318,46622454,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,227812917,9312003,0,0,9312003,0,0,0,12323481,224801439,0,224801439,0,0,0,0,0,0,0,0,0,0,0,0,0
60082,3/31/2026 0:00:00,14560,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488000,2998000,0,0,0,8486000,0,0,0,0,203194,0,0,0,0,203194,5691194,2998000,0,0,0,8689194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552155,569674,0,0,569674,0,0,0,307230,3814599,0,3814599,0,0,0,0,0,0,0,0,0,0,0,0,0
60087,3/31/2026 0:00:00,14564,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204025998,0,0,0,0,0,0,0,0,0,0,0,0,0,29783560,26067578,0,0,14992633,14602566,0,0,329938807,288078408,0,0,344931440,302680974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555271,3538694,0,0,3555271,3538694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378270271,332287246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21710422,0,21710422,21710422,0,0,555000,0,0,555000,21710422,0,332287246,0,35402001,2329681,0,0,900000,38631682,79663757,5846383,72261647,218751193,16661370,393184350,0,0,18,18,0,0,0,0,18020366,0,0,0,0,0,0,0,0,0,0,0,33027299,0,0,0,310836936,22076826,0,0,22076826,0,0,0,73556919,259356843,0,259356843,0,160506573,17688622,142817951,0,0,353997668,76458371,252290181,3538694,0,21710422,0
60095,3/31/2026 0:00:00,14572,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498000,1497529,0,0,0,0,0,0,1498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226000,4484000,0,0,0,10710000,0,0,0,1498000,0,0,0,0,325282,325282,6726000,5482000,0,0,325282,12533282,0,0,0,0,0,0,0,0,1969031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20275186,439457,0,0,439457,0,0,0,1050356,19664287,0,19664287,0,0,0,0,0,0,0,0,0,0,0,0,0
60103,3/31/2026 0:00:00,14579,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264949699,0,371183592,0,0,0,48077251,0,0,0,0,195000000,0,0,2993431,2701090,0,0,1498843,1341465,0,0,261845370,249201651,0,0,263344213,250543116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140625,3140625,18370501,17173456,0,0,996000,1013572,0,0,3324419,3350030,3140625,289028564,274781264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504327,1430441,0,3934768,3934768,0,0,0,0,0,0,3934768,0,274781263,3140625,0,9645800,0,0,183000,9828800,65839120,56363095,68870417,94616754,5996070,291685456,0,0,0,0,0,13717829,0,0,0,0,0,0,0,0,0,0,0,93813,0,423687,0,0,31084,0,184604192,8931774,0,0,8931774,0,0,0,9899443,183636523,0,183636523,0,68594167,67801115,793052,0,0,281843602,73392466,187752481,9346978,7416909,3934768,0
60105,3/31/2026 0:00:00,14581,Subm,0,0,0,0,0,0,0,0,0,0,0,0,2857143,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,14078318,14013652,0,0,54455617,53945350,0,0,70682077,67467179,0,0,125137694,121412529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15429007,15332842,2472000,2438607,2104009,2091808,0,0,11431772,11393290,2472000,168180800,164244121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,0,0,0,0,496000,0,0,164244121,2472000,2962790,4175760,5878888,341984,0,13359422,45833376,44024953,73460930,16621656,630628,180571543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5437446,553000,0,0,50439,0,19543,0,105079554,8776245,0,0,8776245,0,0,0,4794946,109060853,0,109060853,0,0,0,0,0,0,0,0,0,0,0,0,0
60110,3/31/2026 0:00:00,14584,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,0,0,1802300,0,2403066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225000,9621000,5158000,0,0,18004000,0,0,0,0,0,55900,0,0,170000,225900,3225000,9676900,5158000,0,170000,18229900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46696,0,6538776,292356,0,0,292356,0,0,0,474230,6356902,0,6356902,0,0,0,0,0,0,0,0,0,0,0,0,0
60113,3/31/2026 0:00:00,14587,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777846,753294,0,0,777846,753294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743000,1757507,0,0,0,0,0,0,1743000,777846,753294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486000,5227000,1992000,0,0,10705000,0,0,753295,1743000,303622,0,0,0,0,303622,4978607,6064793,2188731,272786,0,13504917,0,0,0,0,0,0,0,0,245543,0,0,0,0,0,0,0,0,0,0,0,56030,0,0,0,7922572,965582,0,0,965582,0,0,0,455830,8432324,0,8432324,0,0,0,0,0,0,0,0,0,0,0,0,0
60125,3/31/2026 0:00:00,14599,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,88598633,0,88675503,0,0,0,77569322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257715,6071902,0,0,6257715,6071902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257715,6071902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071902,0,362400,0,0,0,150000,512400,3960443,957413,643230,873216,150000,6584302,0,2052,0,2052,0,6971272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34375360,1763812,0,0,1763812,0,0,0,3139600,32999572,0,32999572,0,0,0,0,0,0,0,0,0,0,0,0,0
60137,3/31/2026 0:00:00,14611,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730983983,0,888916490,0,0,0,662413569,0,0,0,0,0,0,0,13970076,13445898,0,0,40793449,41451717,0,0,937721530,915448146,0,0,978514979,956899863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54029780,54405509,0,0,0,0,0,0,60738851,60857912,0,0,114768631,115263421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55639304,55745421,0,0,14287846,13977157,0,1177180836,1155331760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62796098,0,62796098,62796098,0,0,0,0,0,0,62796098,0,1155331760,0,0,5709800,0,0,0,5709800,303746956,108963506,235661073,562663576,12802547,1223837658,0,-186150,-3774560,-3960710,0,0,0,0,88027156,0,0,0,0,0,3634650,0,650000,0,0,0,91559970,9827327,0,0,255952820,14012629,0,0,14012629,0,0,0,20487928,249477521,0,249477521,0,122812232,119637104,3175128,0,0,1218127858,197581403,776804576,0,128973248,0,0
60149,3/31/2026 0:00:00,14623,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1981470,0,0,0,0,0,0,2000000,1981470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000,1569185,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,2000000,0,0,0,3550000,0,0,0,0,178208,178208,5550000,0,0,0,178208,5728208,0,0,0,0,0,0,0,0,6226,0,0,0,0,0,0,0,0,0,0,0,199956,0,0,0,6651870,174057,0,0,174057,0,0,0,292414,6533513,0,6533513,0,0,0,0,0,0,0,0,0,0,0,0,0
60151,3/31/2026 0:00:00,14625,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945000,7529000,4464000,0,0,18938000,0,0,0,0,0,0,0,0,24581,24581,6945000,7529000,4464000,0,24581,18962581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12779019,238307,0,0,238307,0,0,0,571353,12445973,0,12445973,0,0,0,0,0,0,0,0,0,0,0,0,0
60153,3/31/2026 0:00:00,14627,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548525979,0,590085872,0,0,0,2558108,0,0,0,0,0,0,0,33660659,33725560,0,0,46335990,45979111,30761253,27843170,935417373,879060162,30761253,27843170,981753363,925039273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32895790,32617467,0,0,0,0,0,0,0,0,30761253,1048309812,991382300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991382300,30761253,14516561,0,0,0,0,14516561,172640521,263858958,492794844,107365791,0,1036660114,0,0,0,0,0,0,9300000,4565661,7939006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570276579,55785949,0,0,55785949,0,0,0,38827767,587234761,0,587234761,0,679481023,679481023,0,0,0,1022106256,91957555,930148701,0,0,0,0
60160,3/31/2026 0:00:00,14632,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109441781,0,114089643,0,0,0,20501222,0,0,0,0,12000000,0,0,0,0,0,0,9481175,9231931,0,0,58765607,49853715,0,0,68246782,59085646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68246782,59085646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9560765,9560765,9560765,0,0,0,0,0,0,9560765,0,59085646,0,0,0,0,0,2701631,2701631,7231266,926364,37210140,23278641,2701631,71348042,0,0,0,0,0,2884463,0,0,1208245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31955507,446717,0,0,446717,0,0,0,3346648,29055576,0,29055576,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,3/31/2026 0:00:00,14636,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24604000,24617907,0,0,0,0,0,0,24604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31292000,7192000,398000,0,0,38882000,0,0,0,24604000,0,0,0,0,531037,531037,39528000,16616000,7342000,0,531037,64017037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20209350,212341,0,0,212341,0,0,0,860975,19560716,0,19560716,0,0,0,0,0,0,0,0,0,0,0,0,0
60165,3/31/2026 0:00:00,14637,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6225000,2193000,0,0,0,8418000,0,0,0,0,0,17523,0,0,0,17523,6225000,2210523,0,0,0,8435523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086872,340975,0,0,340975,0,0,0,259537,3168310,0,3168310,0,0,0,0,0,0,0,0,0,0,0,0,0
60167,3/31/2026 0:00:00,14639,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,0,0,0,0,0,0,98200,98200,249000,0,0,0,98200,347200,0,0,0,0,0,95259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831438,261250,0,0,261250,0,0,0,183543,3909145,0,3909145,0,0,0,0,0,0,0,0,0,0,0,0,0
60175,3/31/2026 0:00:00,14647,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12157914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443000,2685000,0,0,0,8128000,0,0,0,0,0,0,0,0,53005,53005,5443000,2685000,0,0,53005,8181005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170084,67660,0,0,67660,0,0,0,170053,3067691,0,3067691,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,3/31/2026 0:00:00,14656,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570000,2541474,0,0,0,0,0,0,0,0,0,0,2570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570000,1328840,816460,354000,0,0,2499300,2338840,2036460,694000,0,0,5069300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544060,344913,0,0,344913,0,0,0,100868,788105,0,788105,0,0,0,0,0,0,0,0,0,0,0,0,0
60186,3/31/2026 0:00:00,14658,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610000,2070000,0,0,0,3680000,0,0,0,0,182442,0,0,0,0,182442,1792442,2070000,0,0,0,3862442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9064199,268859,0,0,268859,0,0,0,488208,8844850,0,8844850,0,0,0,0,0,0,0,0,0,0,0,0,0
