"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
146,3/31/2026 0:00:00,74,Subm,950000,0,1481193,0,0,0,0,0,0,0,0,7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20132,0,0,0,0,0,0,0,0,0,0,0
147,3/31/2026 0:00:00,75,Subm,0,224253,392608,0,0,11176,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7467,0,0,0,0,0,0,0,0,0,0,0
150,3/31/2026 0:00:00,77,Subm,0,0,44922564,73403482,5494990,5494990,0,0,175647,0,0,31581467,40064867,152077,94148,0,0,0,0,0,0,4884,54594,0,0,0,0,0,0,0,0,0,0,0,0,0,6236,0,0,0,0,0,0,79543,0,9288,176072,83515,366484,0,0,449999,57,77422,206809,0,0,0,0,0,0,0,0,757218,191180,409671,94620,0,695471,3,725828,109072,143803,251247,209467,713589,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316428,1316428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756829,1316428,0,2160551,1316428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,3618470,0,0,0,0,25,149633,0,4354553,0,0,94321287,0,21499706,0,21499706,0,0,0,0
151,3/31/2026 0:00:00,78,Subm,0,0,181264758,104519561,6142847,6578349,0,0,66734,0,958501,41158843,0,935874,166862,0,0,0,0,0,0,273253,102169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242407,0,0,1076153,391062,750782,154813,0,1296657,157,59788,143050,0,0,0,0,0,0,0,0,10816758,251254,336677,108613,469540,1166084,12,1663555,1229728,772137,943431,0,2945296,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317289,0,0,4920704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,35798104,1254,93885393,0,0,590,7389475,0,10282951,0,0,243498134,0,0,0,0,0,0,60,1054900
153,3/31/2026 0:00:00,80,Subm,250000,0,326768,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4745,0,2753,7498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2026 0:00:00,83,Subm,0,0,90991393,734721292,19416600,20566600,0,260000,509135,0,390825,88427129,177135484,869306,373254,397366,92992,0,567,33186,222,0,0,0,0,0,0,0,0,0,0,0,145,0,0,59505,38784,0,0,0,0,169720,162072,324224,3189,0,1332256,987696,1508184,117262,0,2613142,283,119840,1857129,0,1204088,321127,840108,260629,0,1421864,71,10891001,432461,976095,1204636,1028721,3641913,27,3042532,678455,273074,271951,279602,1503082,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433272,365857,569193,946286,94566,1975902,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228967,2054141,30700,499644,3007011,30,93439,674635,0,0,0,674635,1,211236,0,114864,0,146886,261750,6,6187139,137607,445646,15726395,4711279,422526,0,0,0,0,400000000,-221162,0,0,0,0,0,0,0,0,0,0,3643,65622599,0,0,0,0,620,14889913,0,25740450,623019,12161,194005458,80441459,135143981,264555,215849995,0,0,45,1747923
162,3/31/2026 0:00:00,85,Subm,26289130,689786,45954501,11150000,584764,584764,0,0,6273,0,0,1589399,0,85136,13628,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32212,0,0,128106,24915,107863,5874,0,138652,19,0,45893,0,682,3338,406,1601,335,5680,6,1553394,325634,0,35613,0,361247,2,955064,84285,34999,163593,0,282877,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516277,23798,0,436354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626275,0,0,0,0,0,0,0,0,0,2,380382
167,3/31/2026 0:00:00,87,Subm,39050000,0,131013775,54034207,9541305,11041305,0,132846,47209,0,627,25016413,30146593,77191,15139,7499,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,7427,0,0,91284,67987,82282,9234,0,159503,44,13738,131698,0,62243,10605,35212,7631,0,53448,7,5120582,260476,438707,434865,337703,1471751,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20471,319108,0,0,0,319108,2,127115,16216,127036,0,0,143252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827255,35811,0,1614812,127036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111745,0,0,12560040,9887758,15822303,12681,25722742,0,0,0,0
168,3/31/2026 0:00:00,88,Subm,7943000,0,10296409,744630,0,49319,0,0,0,0,0,297584,0,0,0,5859,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,2756,0,2756,1,31669,9462,0,17030,3821,0,3556,0,7377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44952,0,0,27747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,10007864,0,0,0,0,166,837984,0,437197,0,0,0,0,0,0,0,0,0,0,0
169,3/31/2026 0:00:00,89,Subm,201297,0,1141702,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,22697,13266,10787,52464,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11536,0,0,0,0,0,0,0,0,0,0,0
176,3/31/2026 0:00:00,92,Subm,0,0,274908298,292986777,1229900,2137743,0,0,174836,0,55625,65485543,0,380321,82226,63841,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80969,0,0,198458,55697,78696,0,0,134393,57,59169,695728,0,378261,125598,133244,154622,0,413464,10,4575512,1383487,699173,37896,455901,2576457,7,267870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400648,3261705,0,4207694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,955541,0,0,0,0,0,0,0,15352318,0,0,189249462,0,23493841,0,23493841,0,0,0,0
187,3/31/2026 0:00:00,100,Subm,8226000,0,15529073,496000,0,196213,0,0,0,0,0,192486,260204,16794,4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13318,0,2988,0,0,2988,1,0,9510,0,12358,0,3295,0,0,3295,1,0,0,37657,0,0,37657,1,107086,0,0,0,46791,46791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253874,253874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,0,0,154599,253874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288255,11330,0,0,0,0,0,0,0,0,0,0
195,3/31/2026 0:00:00,104,Subm,645000,0,8291899,0,0,6091,0,0,27000,0,0,96385,0,12001,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,2971,1,0,27280,0,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,43393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27280,0,0,61467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74886,0,0,0,0,0,0,0,198454,0,0,0,0,0,0,0,0,0,0,0
196,3/31/2026 0:00:00,105,Subm,0,0,205965816,174308393,2592700,4709532,0,0,2172343,0,0,78784154,104389636,1923201,477940,221122,26504,0,0,63479,15166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904034,0,13282,931490,510452,965611,14663,0,1490726,178,964263,2776767,0,713761,402141,454812,59846,0,916799,44,12383014,1216086,1623438,1165403,1264117,5269044,25,2529808,830704,717190,1596482,2178805,5323181,92,21783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673200,407091,0,448876,0,855967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7095288,49925,62195,0,112120,4,0,0,69927,0,0,69927,1,0,0,0,0,0,0,0,8024820,1211708,0,16588000,630923,0,0,0,0,0,39100000,-336491,0,0,0,0,7245300,27690,0,0,0,0,40129,951735241,4346,131636727,0,0,8968,94750665,0,27713286,269620,0,514926629,4465550,24842676,0,29308226,0,0,23,2291067
198,3/31/2026 0:00:00,107,Subm,13840000,0,18089613,9579833,0,33333,0,0,0,0,0,2419260,0,12193,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10191,0,0,0,0,0,0,0,38220,0,0,0,0,0,0,0,0,0,0,266196,0,0,266196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38220,0,0,49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,13852183,0,0,0,0,0,298603,0,0,0,0,0,0,0,0,0,0,0
199,3/31/2026 0:00:00,108,Subm,0,0,34676126,46923701,105000,519138,0,0,72342,0,0,1922139,0,18535,10004,14515,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24157,3500,0,0,0,3500,1,15651,39653,0,14519,0,0,0,0,0,0,39484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,36098263,0,0,0,0,0,0,0,1642976,0,0,0,0,0,0,0,0,0,0,0
200,3/31/2026 0:00:00,109,Subm,5990015,0,6679758,0,0,64797,0,0,0,0,0,24910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,7999,0,0,11716,4,0,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89669,0,0,0,0,0,0,0,0,0,0,0
205,3/31/2026 0:00:00,112,Subm,5784640,0,33028156,50171874,110900,1817162,0,0,0,0,86602,4639608,0,20469,1733,0,0,24740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27034,0,0,68578,16204,12322,0,0,28526,9,75298,90406,0,0,0,0,0,0,0,0,397820,196678,289304,107214,150024,743220,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405620,8818,0,860553,132180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,80340407,0,0,0,0,0,0,0,2432707,0,0,0,0,0,0,0,0,0,0,0
216,3/31/2026 0:00:00,116,Subm,25245020,0,28252211,22467499,0,0,0,0,0,0,0,3581364,0,19718,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17513,0,6856,17679,0,24535,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82548,133500,0,82352,298400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82548,0,0,292880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702922,0,0,0,0,0,0,0,0,0,0,0
220,3/31/2026 0:00:00,117,Subm,4488000,0,14366457,8510734,0,214221,0,0,0,0,0,795619,0,11195,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34783,0,8967,0,0,8967,1,0,35995,0,7344,12472,0,0,0,12472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321483,0,0,0,0,0,0,0,0,0,0,0
224,3/31/2026 0:00:00,119,Subm,6229000,0,49778962,1877370,0,1631750,0,0,465433,0,0,10952617,0,122862,57214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19885,6503,2927,150291,35608,128920,2380,0,166908,79,19779,88282,0,9071,3227,5587,12356,0,21170,4,19404,0,0,0,0,0,0,233896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176211,7265,0,439400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,42321826,0,0,0,0,290,2306514,0,2452377,0,0,0,0,0,0,0,0,0,0,0
227,3/31/2026 0:00:00,121,Subm,0,0,872523906,3774191244,49350000,55277385,41837194,2022824,4775518,0,109263855,1697190311,797815654,16256348,3264905,6735820,603702,634081,0,777994,37326,0,0,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,6626263,722351,12909608,0,1203864,8449843,5480004,5158471,29480,2891,10670846,1667,1328093,7704176,0,8758605,3097211,1644074,0,0,4741285,185,80118957,16571141,23390327,30375827,28098583,98435878,268,18750654,7447211,10950716,9411905,10815839,38625671,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144192,39783828,0,30799554,12338186,82921568,3,0,0,0,0,0,0,0,107178,0,0,0,74751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95599887,190587,6933210,255911398,131972415,74751,921500000,7628736,0,0,4488574829,-4734189,0,0,0,0,828569431,5851336,0,0,0,0,26069,310624069,13306,8562910568,0,0,29726,337096102,0,212346728,8031541,41190,7457037478,11347550,3516616838,29190604,3557154992,0,0,504,48012770
233,3/31/2026 0:00:00,124,Subm,746000,0,19014361,3010533,10192641,10192641,0,71814,18152,0,0,10108168,0,42889,5510,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39310,743,0,84395,18622,13764,0,0,32386,10,0,104637,0,0,0,0,0,0,0,0,1351037,213133,258684,0,0,471817,3,266132,52676,6270,0,0,58946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429121,384981,0,262783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,20971985,0,0,0,0,0,0,0,1525164,0,0,0,0,0,0,0,0,0,3,31071
234,3/31/2026 0:00:00,125,Subm,3237000,0,24742012,23987000,0,469978,0,0,0,0,0,462022,0,81,711,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36714,27862,0,0,0,27862,3,0,22298,0,0,0,0,0,0,0,0,0,96210,0,0,0,96210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601578,0,0,0,0,0,0,0,0,0,0,0
240,3/31/2026 0:00:00,128,Subm,10830000,0,39543706,16006924,229263,877304,0,0,0,0,528187,2145013,0,16527,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28519,0,0,25455,2564,18279,2584,0,23427,7,10134,22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115429,8595,165012,0,0,173607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72021,0,0,267069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,18610653,0,0,0,0,0,0,0,1036073,0,0,0,0,0,0,0,0,0,0,0
242,3/31/2026 0:00:00,129,Subm,3250000,0,17485495,14410962,49100,1403202,0,0,72595,0,0,6976346,0,54830,26108,58744,10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61566,17999,37768,0,0,55767,27,0,130072,0,312754,198344,117992,6348,0,322684,18,682192,47369,0,212175,0,259544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393784,0,0,531043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424837,0,0,0,0,0,0,0,0,0,4,54905
256,3/31/2026 0:00:00,136,Subm,747000,0,34030483,91437671,1572800,1572800,0,0,0,0,0,8933280,7974531,22421,11331,13447,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13447,27620,39579,6027,69245,142471,21,93820,259665,0,2802,41234,33972,30210,0,105416,5,220715,0,0,0,40232,40232,1,24684,18248,0,0,65598,83846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733721,733721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440587,45976,0,445735,733721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,19622926,0,0,0,0,0,0,0,2133438,0,0,0,0,0,0,0,0,0,0,0
