"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
66532,3/31/2026 0:00:00,20754,0,269379,837858,0,1,0,831332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17021,0,0,435,17456,0,0,0,0,3218,123868816,0,0,0,0,0,0,0,0,01/01/2023,4561,141972620,0,0,0,0,0,0,0,0,0,0,0,131172,0,0,0,0,0,0,0,0,0,0
66537,3/31/2026 0:00:00,20759,0,0,959833,36785,1,427,507091,0,0,0,0,0,0,0,0,0,0,0,0,129395,249815,0,0,0,379210,0,498787,0,0,0,498787,0,-11495,0,110044,-170,0,-63,109811,0,0,0,0,2043,58534099,0,0,0,0,0,0,0,0,01/01/2023,0,66481958,0,0,0,0,0,0,0,0,0,0,0,32268,0,0,0,0,0,0,0,0,0,0
66538,3/31/2026 0:00:00,20760,0,17881546,4146302,3836644,1,0,110240667,0,0,0,0,0,0,0,0,0,0,0,0,80813592,0,6875458,134314574,19205410,241209034,2896918,187318,4027080,5492944,1412892,14017152,0,-1921176,0,8721274,0,0,243699,8964973,0,0,0,0,243699,3830532838,0,0,0,0,0,0,0,0,01/01/2023,69957000,4149070931,0,0,0,0,0,0,0,0,0,0,0,6377728,0,-4352939,134170,0,0,0,0,0,0,0
66545,3/31/2026 0:00:00,20767,0,0,437408,35216,1,0,221031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56905,0,0,0,56905,0,0,0,0,0,41986184,0,0,0,0,0,0,0,0,01/01/2023,4824,50050059,0,0,0,0,0,0,0,0,0,0,0,47957,0,0,0,0,0,0,0,0,0,0
66546,3/31/2026 0:00:00,20768,0,0,62679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564631,0,0,0,0,0,0,0,0,,0,2155833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66549,3/31/2026 0:00:00,20771,0,0,519179,0,1,0,159189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,7700000,0,0,0,12700000,0,0,0,-5942,0,0,1,-5941,0,0,0,0,10,39590513,0,0,0,0,0,0,0,0,01/01/2023,12215,48365654,0,0,0,0,0,0,0,0,0,0,0,52939,0,0,0,0,0,0,0,0,0,0
66555,3/31/2026 0:00:00,20777,0,0,988443,0,1,0,353007,0,0,0,0,0,0,0,0,0,0,0,0,14689328,41322788,26972770,0,0,82984886,5903000,12871000,2716000,0,0,21490000,0,-629274,0,-1346,0,0,-398,-1744,0,0,0,0,7422,261937764,0,0,0,0,0,0,0,0,01/01/2023,47691,292305002,0,0,0,0,0,0,0,0,0,0,0,20605,0,0,0,0,0,0,0,0,0,0
66565,3/31/2026 0:00:00,20787,0,0,3472,0,1,0,94831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86301,0,0,0,86301,0,0,0,0,0,1445608,0,0,0,0,0,0,0,0,01/01/2023,6870,1819648,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
66582,3/31/2026 0:00:00,20804,0,0,51584,0,1,0,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,0,0,0,1593,0,0,0,0,0,8610284,0,0,0,0,0,0,0,0,01/01/2023,7476,11390761,0,0,0,0,0,0,0,0,0,0,0,2623,0,0,0,0,0,0,0,0,0,0
66584,3/31/2026 0:00:00,20806,0,409945399,13846319,5844043,1,0,15960561,0,0,0,0,1772348,1772348,0,0,0,0,0,0,129603526,36970968,59698792,342526461,0,568799747,9,0,0,0,0,9,0,-89625149,0,-68806,0,0,0,-68806,0,0,0,0,0,3089950554,20,23584180,23584180,61,34360690,34360690,0,0,04/01/2023,9361044,3469511167,0,0,0,0,0,0,0,0,0,0,0,4833396,0,11919,1701508,0,0,0,0,0,0,0
66585,3/31/2026 0:00:00,20807,0,154032261,3710190,1947062,1,0,2352906,0,0,0,0,0,0,0,0,0,0,0,0,11971362,36061594,2428006,0,0,50460962,391847,0,0,0,0,391847,0,-684249,0,348089,0,0,53423,401512,0,0,0,0,17989,869182482,1,148130,111097,0,0,0,0,0,01/01/2023,311000,1001278466,0,0,0,0,0,0,0,0,0,0,0,1012943,0,0,0,0,0,0,0,0,0,0
66592,3/31/2026 0:00:00,20814,0,0,2913238,0,1,0,1790402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282861,0,0,0,282861,0,0,0,0,0,206039803,0,0,0,0,0,0,0,0,01/01/2023,0,253555580,0,0,0,0,0,0,0,0,0,0,0,470194,0,0,0,0,0,0,0,0,0,0
66593,3/31/2026 0:00:00,20815,0,16521351,1065487,76263,1,0,299117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13767324,2954810,221711,456680,2823086,7311036,0,0,-254867,0,-2084,0,0,0,-2084,0,0,0,0,0,125277098,0,0,0,0,0,0,0,0,01/01/2023,320,143204300,0,0,0,0,0,0,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0
66594,3/31/2026 0:00:00,20816,0,0,1023232,1569308,1,0,3942848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649752,2894270,3877543,1974038,0,11395603,0,0,0,409895,0,0,0,409895,0,0,0,0,0,834821485,0,0,0,0,0,0,0,0,01/01/2023,876678,924843530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66595,3/31/2026 0:00:00,20817,0,45549822,954823,1022236,1,0,597824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159844,53624,0,213468,0,0,0,0,0,0,0,-5972,0,-2582,0,0,0,-2582,0,0,0,0,0,311335643,0,0,0,0,0,0,0,0,Fiscal Year 2022,384179,351260552,0,0,0,0,0,0,0,0,0,0,0,35104,0,0,0,0,0,0,0,0,0,0
66597,3/31/2026 0:00:00,20819,0,9560134,3722213,1956930,1,0,2521132,0,0,0,0,0,0,0,0,0,0,0,0,21028950,1190703,24132601,25870197,651442,72873893,0,0,0,0,0,0,0,-3299298,0,387439,0,0,0,387439,0,0,0,0,0,661811946,0,0,0,0,0,0,0,0,01/01/2023,0,765431827,0,0,0,0,0,0,0,0,0,0,0,390897,0,0,1180540,0,0,0,0,0,0,0
66615,3/31/2026 0:00:00,20837,0,11000000,501040,112373,1,0,326323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136,0,0,0,10136,0,0,0,0,0,108524496,0,0,0,0,0,0,0,0,01/01/2023,0,123712081,0,0,0,0,0,0,0,0,0,0,0,17902,0,0,0,0,0,0,0,0,0,0
66616,3/31/2026 0:00:00,20838,0,0,1086756,438811,1,0,461548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4389,0,0,0,-4389,0,0,0,0,0,76764582,0,0,0,0,0,0,0,0,01/01/2023,137674,90547094,0,0,0,0,0,0,0,0,0,0,0,127376,0,0,0,0,0,0,0,0,0,0
66618,3/31/2026 0:00:00,20840,0,0,299150,56778,1,0,42558,0,0,0,0,0,0,0,0,0,0,0,0,1845372,851040,0,0,0,2696412,0,0,0,0,0,0,0,-3588,0,13297,0,0,0,13297,0,0,0,0,0,32750146,0,0,0,0,0,0,0,0,01/01/2023,17600,35628019,0,0,0,0,0,0,0,0,0,0,0,36413,0,0,0,0,0,0,0,0,0,0
66622,3/31/2026 0:00:00,20844,0,0,302056,41864,1,0,148097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,300000,0,0,0,550000,0,0,0,27199,0,0,0,27199,0,0,0,0,0,22552379,0,0,0,0,0,0,0,0,03/01/2023,101593,25786018,0,0,0,0,0,0,0,0,0,0,0,32431,0,0,0,0,0,0,0,0,0,0
66625,3/31/2026 0:00:00,20847,0,0,132195,0,1,0,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14443,0,0,0,14443,0,0,0,0,0,13238850,0,0,0,0,0,0,0,0,01/01/2023,39760,15156501,0,0,0,0,0,0,0,0,0,0,0,28348,0,0,0,0,0,0,0,0,0,0
66633,3/31/2026 0:00:00,20855,0,0,845494,0,1,0,353921,0,0,0,0,0,0,0,0,0,0,0,0,5916805,14214325,498575,0,0,20629705,0,0,0,0,0,0,0,-823067,0,83111,0,0,168,83279,0,0,0,0,3605,149630743,0,0,0,0,0,0,0,0,Fiscal Year 2023,1345270,183517801,0,0,0,0,0,0,0,0,0,0,0,125034,0,0,5204,0,0,0,0,0,0,0
66637,3/31/2026 0:00:00,20859,0,0,965803,0,1,0,995283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,750000,0,0,0,1500000,0,0,0,158364,0,0,0,158364,0,0,0,0,5393,44454378,0,0,0,0,0,0,0,0,01/01/2023,41417,58139131,0,0,0,0,0,0,0,0,0,0,0,122257,0,0,0,0,0,0,0,0,0,0
66638,3/31/2026 0:00:00,20860,0,0,3155638,1093167,1,0,1969430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006157,5119695,16497779,16449427,2158806,45231864,0,0,0,207954,0,0,1351,209305,0,0,0,0,2758,267079104,0,0,0,0,0,0,0,0,01/01/2023,559608,291227504,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0
66640,3/31/2026 0:00:00,20862,0,0,481351,205152,1,0,763704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12330,0,0,0,12330,0,0,0,0,0,38187570,0,0,0,0,0,0,0,0,01/01/2023,333038,43002111,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0
66642,3/31/2026 0:00:00,20864,0,820039467,9708582,2901,1,0,9381435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932052,0,0,11,1932063,0,0,0,0,11,5828527843,1,628949,471712,0,0,0,0,0,12/01/2023,664478,6661716827,0,0,0,0,0,0,0,0,0,0,0,7146178,0,0,0,0,0,0,0,0,0,0
66652,3/31/2026 0:00:00,20874,0,4219001,2909815,1129109,1,0,1660542,0,0,0,0,0,0,0,0,0,0,0,0,2951820,4440660,0,1001027,0,8393508,0,0,0,0,0,0,0,-301299,0,155819,0,0,21,155840,0,0,0,0,5047,345218997,0,0,0,0,0,0,0,0,10/01/2023,511866,378984926,0,0,0,0,0,0,0,0,0,0,0,413977,0,0,0,0,0,0,0,0,0,0
66662,3/31/2026 0:00:00,20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034682,0,0,0,0,0,0,0,0,,0,2422142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66663,3/31/2026 0:00:00,20885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724573,0,0,0,0,0,0,0,0,,0,897580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66665,3/31/2026 0:00:00,20887,0,0,214496,62370,1,0,64364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-587,0,0,0,-587,0,0,0,0,17,17202851,0,0,0,0,0,0,0,0,01/01/2023,0,20593645,0,0,0,0,0,0,0,0,0,0,0,1337,0,0,0,0,0,0,0,0,0,0
66677,3/31/2026 0:00:00,20899,0,0,114854,28893,1,0,159089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,1250000,1000000,0,0,0,2250000,0,-1,0,23801,0,0,0,23801,0,0,0,0,639,37125472,0,0,0,0,0,0,0,0,01/01/2023,44788,42078001,0,0,0,0,0,0,0,0,0,0,0,22838,0,0,0,37,1178577,0,0,0,0,0
66678,3/31/2026 0:00:00,20900,0,0,4479638,0,1,0,2221838,0,0,0,0,0,0,0,0,0,0,0,0,6812423,13586093,9271898,11405449,0,41075864,0,0,0,0,0,0,0,-317992,0,374719,0,0,0,374719,0,0,0,0,387,480959310,0,0,0,0,0,0,0,0,01/01/2023,20770,533439197,0,0,0,0,0,0,0,0,0,0,0,1406297,0,0,0,0,0,0,0,0,0,0
66683,3/31/2026 0:00:00,20905,0,0,284886,62073,1,0,265733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13833,0,0,0,13833,0,0,0,0,0,33139494,0,0,0,0,0,0,0,0,01/01/2023,122881,38686956,0,0,0,0,0,0,0,0,0,0,0,48446,0,0,0,0,0,0,0,0,0,0
66686,3/31/2026 0:00:00,20908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745650,0,0,0,0,0,0,0,0,,0,3054011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66699,3/31/2026 0:00:00,20921,0,984757,3136226,0,1,0,4713533,0,0,0,0,0,0,0,0,0,0,0,0,10526603,27290052,33679399,64873886,33040601,169410541,0,0,0,0,0,0,0,-12053292,0,-236113,0,0,0,-236113,0,0,0,0,0,799966465,0,0,0,0,0,0,0,0,10/01/2023,1368482,864845855,0,0,0,0,0,0,0,0,0,0,0,522774,0,0,0,0,0,0,0,0,0,0
66700,3/31/2026 0:00:00,20922,0,34402070,548997,0,1,0,39016,0,0,0,0,0,0,0,0,0,0,0,0,0,398786,0,0,0,398786,0,0,0,0,0,0,0,-1214,0,3361,0,0,0,3361,0,0,0,0,0,58814410,0,0,0,0,0,0,0,0,10/01/2023,32705,76868255,0,0,0,0,0,0,0,0,0,0,0,67087,0,0,0,0,0,0,0,0,0,0
66703,3/31/2026 0:00:00,20925,0,134629531,30305887,0,1,0,39562383,0,0,0,0,0,0,0,0,0,0,0,0,582253582,225166232,427454447,883348890,165370044,2283593196,0,0,0,0,0,0,0,-151375023,0,3400000,0,0,0,3400000,0,0,0,0,1430000,6107926810,0,0,0,0,0,0,0,0,01/01/2023,37000000,6472794298,0,0,0,0,0,0,0,0,0,0,0,15763799,0,-510607,20388,0,0,0,0,0,0,0
66706,3/31/2026 0:00:00,20928,0,106629,1685683,433700,1,0,623168,0,0,0,0,0,0,0,0,0,0,0,0,2184889,5601895,1647625,15121156,55374022,79929588,23484,9878,388885,0,0,422247,0,-20614075,0,92361,0,0,0,92361,0,0,0,0,12630,335754630,0,0,0,0,0,0,0,0,01/01/2023,192000,356440797,0,0,0,0,0,0,0,0,0,0,0,22652,0,0,0,0,0,0,0,0,0,0
66707,3/31/2026 0:00:00,20929,0,0,792722,2330,1,0,797540,0,0,0,0,0,0,0,0,0,0,0,0,145057,0,128003,0,0,273060,4230000,8899000,3596000,0,0,16725000,0,-10330,0,-112285,0,0,0,-112285,0,0,0,0,0,102299026,0,0,0,0,0,0,0,0,07/01/2023,48828,113189617,0,0,0,0,0,0,0,0,0,0,0,103722,0,0,0,0,0,0,0,0,0,0
66710,3/31/2026 0:00:00,20932,0,0,2966617,2123842,1,0,3065809,0,0,0,0,0,0,0,0,0,0,0,0,0,250570,0,0,0,250570,0,200000,0,0,0,200000,0,321,0,97288,0,0,1280,98568,0,0,0,0,76275,578980156,0,0,0,0,0,0,0,0,10/01/2023,455844,656871294,0,0,0,0,0,0,0,0,0,0,0,1217631,0,0,0,0,0,0,0,0,0,0
66731,3/31/2026 0:00:00,20953,0,90000000,11862111,0,1,0,11124461,0,0,0,0,0,0,0,0,0,0,0,0,77409173,38880452,75274301,159944440,12393120,363901487,0,0,0,0,0,0,0,-25272432,0,945341,0,0,40616,985957,0,0,0,0,63458,3019548492,0,0,0,0,0,0,0,0,01/01/2023,-720038,3348268577,0,0,0,0,0,0,0,0,0,0,0,4267539,0,0,0,0,0,0,0,0,0,0
66733,3/31/2026 0:00:00,20955,0,0,752589,0,1,0,202486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185972,7646144,872088,0,0,8704204,0,0,0,57000,0,0,0,57000,0,0,0,0,0,150335002,0,0,0,0,0,0,0,0,01/01/2023,100000,168578528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66734,3/31/2026 0:00:00,20956,0,99663975,1666974,0,1,0,2220107,0,0,0,0,0,0,0,0,0,0,0,0,9227627,23711342,11037600,13171505,158029,57306103,0,0,0,0,0,0,0,-3257099,0,539634,0,0,-10597,529037,0,0,0,0,6177,375298990,0,0,0,0,0,0,0,0,01/01/2023,416401,429673050,0,0,0,0,0,0,0,0,0,0,0,299603,0,0,0,0,0,0,0,0,0,0
66742,3/31/2026 0:00:00,20964,0,93205579,7683651,7533431,1,0,11695333,0,0,0,0,0,0,0,0,0,0,0,0,50921403,101476241,216721945,49055533,2012845,420187966,0,0,0,0,0,0,0,-22778628,0,982971,0,0,6310,989281,0,0,0,0,241356,1934952388,0,0,0,0,0,0,0,0,07/01/2023,401711,2197680044,0,0,0,0,0,0,0,0,0,0,0,5017894,0,0,0,0,0,0,0,0,0,0
66750,3/31/2026 0:00:00,20972,0,0,245635,0,1,0,104799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494000,1494000,498000,0,0,3486000,0,0,0,-14306,0,0,-144,-14450,0,0,0,0,6687,46231295,0,0,0,0,0,0,0,0,01/01/2023,28781,53393554,0,0,0,0,0,0,0,0,0,0,0,95308,0,0,0,0,0,0,0,0,0,0
66751,3/31/2026 0:00:00,20973,0,553341513,23695444,58832377,1,0,35645615,0,0,0,0,0,0,0,0,0,0,0,0,214968517,143338359,69935210,80112616,128761,508483464,253898,4173748,11990697,0,0,16418343,0,-15434269,0,5253827,0,0,10317,5264144,0,0,0,0,183701,6928955545,2,71248,35624,246,913994,886574,0,0,01/01/2023,2807000,7726422516,0,0,0,0,0,0,0,0,0,0,0,8681830,0,0,-24381,0,0,0,0,0,0,0
66752,3/31/2026 0:00:00,20974,0,5065436,5536400,0,1,0,15493294,0,0,0,0,0,0,0,0,0,0,0,0,16302923,4586497,1801591,51456303,8773560,82920874,0,0,0,0,0,0,0,-6268250,0,1328295,0,0,0,1328295,0,0,0,0,14574,974175550,0,0,0,0,0,0,0,0,01/01/2023,875974,1104835876,0,0,0,0,0,0,0,0,0,0,0,81752,0,0,0,0,0,0,0,0,0,0
66755,3/31/2026 0:00:00,20977,0,0,223940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6086341,0,0,0,0,0,0,0,0,,0,6821997,0,0,0,0,0,0,0,0,0,0,0,9212,0,0,0,0,0,0,0,0,0,0
66760,3/31/2026 0:00:00,20982,0,0,1338197,371627,1,0,111805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,4750000,1998009,250000,0,9498009,0,0,0,16417,0,0,0,16417,0,0,0,0,5024,113258017,0,0,0,0,0,0,0,0,01/01/2023,-15330,130333909,0,0,0,0,0,0,0,0,0,0,0,163513,0,0,0,0,0,0,0,0,0,0
66777,3/31/2026 0:00:00,20999,0,41677279,10609243,3476024,1,0,6713279,0,0,0,0,0,0,0,0,0,0,0,0,27804134,20552249,33540169,126760641,20061190,228718383,0,0,0,0,0,0,0,-30004051,0,1387931,0,0,0,1387931,0,0,0,0,70872,1462065060,1,1001,1001,0,0,0,1,1001,01/01/2023,1865071,1586460895,0,0,0,0,0,0,0,0,0,0,0,2303250,0,0,0,0,0,0,0,0,0,0
66779,3/31/2026 0:00:00,21001,0,0,368209,0,1,0,153560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40074,0,0,0,40074,0,0,0,0,0,18185476,0,0,0,0,0,0,0,0,Fiscal Year 2022,17742,20420731,0,0,0,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0
66787,3/31/2026 0:00:00,21009,0,45937154,12906512,52238,1,0,12209372,0,0,0,0,0,0,0,0,0,0,0,0,112593295,69272106,96170625,49188720,3498810,330723556,2000000,1899667,2620280,1055328,0,7575275,0,-15797580,0,2460897,0,0,10161,2471058,0,0,0,0,0,1129632463,0,0,0,0,0,0,0,0,01/01/2023,366197,1273721175,0,0,0,0,0,0,0,0,0,0,0,1872109,0,0,0,0,0,0,0,0,0,0
66788,3/31/2026 0:00:00,21010,0,0,700,92003,1,0,1278443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491324,1252525,469083,0,4212932,0,0,0,12610,0,0,0,12610,0,0,0,0,0,146718584,0,0,0,0,0,0,0,0,01/01/2023,0,173280264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66798,3/31/2026 0:00:00,21020,0,0,1264235,0,1,0,365977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729823,2086980,4026112,209799,186800,9239513,0,0,0,25088,0,0,62,25150,0,0,0,0,648,73587868,0,0,0,15,81027,81027,0,0,01/01/2023,-149399,85135813,0,0,0,0,0,0,0,0,0,0,0,175634,0,0,0,0,0,0,0,0,0,0
66818,3/31/2026 0:00:00,21040,0,63075692,24555317,0,1,0,16775300,941966,0,0,0,14505526,15447492,0,0,0,0,0,0,86750379,66537201,122921656,55903767,0,332113004,0,0,0,0,0,0,0,-20930704,0,1932960,0,0,0,1932960,0,0,0,0,0,2738163584,0,0,0,0,0,0,0,0,01/01/2023,7164514,2956248741,0,0,0,0,0,0,0,0,0,0,0,6766835,0,0,612426,0,0,0,0,0,0,0
66819,3/31/2026 0:00:00,21041,0,2462692,245339,0,1,0,249051,0,0,0,0,0,0,0,0,0,0,0,0,24976,0,543298,781828,913642,2263743,0,0,0,0,0,0,0,-271484,0,22719,0,0,0,22719,0,0,0,0,0,89061953,0,0,0,0,0,0,0,0,06/01/2023,0,97336795,0,0,0,0,0,0,0,0,0,0,0,7566,0,0,0,0,0,0,0,0,0,0
66824,3/31/2026 0:00:00,21046,0,56033352,2891021,0,1,0,2076963,12740377,0,0,0,0,12740377,0,0,0,0,0,0,33792855,28121528,4983520,27366286,3272451,97536641,1058673,2090100,210501,120758,1938039,5418072,0,-8294128,0,99255,0,0,0,99255,0,0,0,0,0,658019083,0,0,0,0,0,0,0,0,12/01/2023,0,757421293,0,0,0,0,0,0,0,0,0,0,0,219103,0,539197,0,0,0,0,0,0,0,0
66834,3/31/2026 0:00:00,21056,0,524544165,13508989,18894801,1,0,46271118,0,0,0,23569005,0,23569005,0,0,0,0,0,0,0,0,9150193,4776430,0,13926623,5041,0,0,0,0,5041,0,-16888,0,4446704,0,0,61000,4507704,0,0,0,0,527488,5282206915,0,0,0,777,2659654,2606461,0,0,01/01/2023,-6982092,5899322626,0,0,0,0,0,0,0,0,0,0,0,9056613,0,-187824,0,0,0,0,0,0,0,0
66835,3/31/2026 0:00:00,21057,0,33177847,5538306,888403,1,0,7946664,0,0,0,0,0,0,0,0,0,0,0,0,4552725,13121954,17430615,33185588,790437,69081319,0,0,0,0,0,0,0,-5104093,0,1131683,0,0,-980,1130703,0,0,0,0,45156,768524104,0,0,0,0,0,0,0,0,01/01/2023,1308656,892876410,0,0,0,0,0,0,0,0,0,0,0,1265901,0,0,1368642,0,0,0,0,0,0,0
66840,3/31/2026 0:00:00,21062,0,0,1290989,0,1,0,1090153,0,0,0,0,0,0,0,0,0,0,0,0,11734344,6816650,4208460,2896124,486779,26142357,0,0,0,0,0,0,0,-416423,0,151962,0,0,0,151962,0,0,0,0,0,156011197,0,0,0,0,0,0,0,0,01/01/2023,238674,176739785,0,0,0,0,0,0,0,0,0,0,0,559232,0,0,0,0,0,0,0,0,0,0
66841,3/31/2026 0:00:00,21063,0,443156906,28115296,11079058,1,0,41287915,0,0,0,0,0,0,484274,0,0,0,0,484274,18005536,17421984,38629747,108499484,27417313,209974065,0,0,0,0,0,0,0,-32868874,0,1731687,0,0,-78710,1652977,0,0,0,0,918510,3912996939,40,1284466,511638,0,0,0,0,0,01/01/2023,11423926,4339522298,0,0,0,0,0,0,0,0,0,0,0,6922562,0,0,0,0,0,0,0,0,0,0
66844,3/31/2026 0:00:00,21066,0,0,1618574,1447462,1,0,484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12490000,13703000,5947000,0,0,32140000,0,0,0,15428,0,0,0,15428,0,0,0,0,5000,306811400,0,0,0,0,0,0,0,0,01/01/2023,112000,349812562,0,0,0,0,0,0,0,0,0,0,0,123086,0,0,0,0,0,0,0,0,0,0
66847,3/31/2026 0:00:00,21069,0,37170817,3583237,449024,1,0,4645748,0,0,0,0,0,0,0,0,0,0,0,0,1354567,662015,2130605,198785,0,4345972,0,0,0,0,0,0,0,-207504,0,963082,0,0,2833,965915,0,0,0,0,4496,371978417,0,0,0,0,0,0,0,0,10/01/2023,303000,411540528,0,0,0,0,0,0,0,0,0,0,0,339283,0,0,0,0,0,0,0,0,0,0
66848,3/31/2026 0:00:00,21070,0,101292193,16360543,228602,1,0,23014738,0,0,0,0,0,0,0,0,0,0,0,0,97277265,60448963,81185088,149664650,16709875,405285842,0,0,0,0,0,0,0,-5611547,0,2264832,0,0,8152,2272984,0,0,0,0,443073,3793355177,1,729,729,0,0,0,1,729,01/01/2023,493432,4185377408,0,0,0,0,0,0,0,0,0,0,0,5296409,0,0,0,0,0,0,0,0,0,0
