"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
63103,3/31/2026 0:00:00,17345,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12956399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77197,77197,12879202,0,-77197,-77197,0,0,0,0,0,3501196,0,309272,309272,0,0,0,0,0,0,0,44865723,232075,232075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44865723,0,0,77197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38710622,38710622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63116,3/31/2026 0:00:00,17358,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,37701731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193879080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951196,951196,238335007,0,-951196,-951196,0,0,0,0,0,39046713,0,2686730,2686730,0,0,0,0,0,0,0,330279924,1735534,1735534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330279924,0,0,951196,98,13495507,1336700,129,7249273,274400,0,0,0,0,0,0,110,6158540,270000,26903320,1881100,117,4736731,143500,0,0,0,0,0,0,358,13767071,1363296,18503802,1506796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,45407122,3387896,334897,285604916,285604916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63122,3/31/2026 0:00:00,17364,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,273784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414419,414419,58491459,0,-414419,-414419,0,0,0,0,0,5002958,0,988762,988762,0,0,0,0,0,0,0,110899500,574343,574343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110899500,0,0,414419,26,4718162,296603,85,5766380,375000,0,0,0,0,0,0,14,616309,0,11100851,671603,241,13190400,878036,0,0,0,0,0,0,116,4909709,241000,18100109,1119036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,29200960,1790639,6271043,98150946,98150946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63124,3/31/2026 0:00:00,17366,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1751300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46603731,0,0,0,0,0,0,0,12045227,0,0,0,0,0,0,0,0,676970,676970,127223668,0,-676970,-676970,0,0,0,0,0,7659440,0,1378884,1378884,0,0,0,0,0,0,0,171891704,701914,701914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171891704,0,0,676970,0,0,0,127,4617785,362271,577,57023074,2151539,1,210980,0,0,0,0,61851839,2513810,0,0,0,0,0,0,0,0,0,232,7399841,566000,7399841,566000,8,597654,65000,0,0,0,0,0,0,0,0,0,597654,65000,945,69849334,3144810,51708188,147476131,147476131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63133,3/31/2026 0:00:00,17375,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,66922436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114308431,0,0,0,0,0,0,0,15863999,0,0,0,0,0,0,0,0,2217324,2217324,402507690,0,-2217324,-2217324,0,0,0,0,0,23043755,0,4562759,4562759,0,0,0,0,0,0,0,529576969,2345435,2345435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529576969,0,0,2217324,2750,176467317,3883495,776,53898503,772700,6,1501303,0,10,2226248,0,85,4131024,195000,238224395,4851195,402,20171013,1029800,0,0,0,0,0,0,357,16157176,2559800,36328189,3589600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4386,274552584,8440795,23078850,412952103,412952103,0,2565,5240106,0,0,15,3639670,15,0,7,1712785,248,0,0,0,0,1,0,0,0,0,0,0,0,0,47556755,0,0
63137,3/31/2026 0:00:00,17379,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,95198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939229,0,0,0,0,0,0,0,72612110,0,0,0,0,0,0,0,0,795796,795796,78797321,0,-795796,-795796,0,0,0,0,0,1142512,0,541768,541768,0,0,0,0,0,0,0,91602299,-254028,-254028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91602299,0,0,795796,0,0,0,1,41778,0,0,0,0,0,0,0,0,0,0,41778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41778,0,0,76400002,76400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,203606,0,0,0,0,0,0,0,0,0,0,0,0
63142,3/31/2026 0:00:00,17384,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15832286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179479,179479,24345133,0,-179479,-179479,0,0,0,0,0,4492753,0,583803,583803,0,0,0,0,0,0,0,61786070,404324,404324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61786070,0,0,179479,16,2737181,0,4,150073,0,0,0,0,0,0,0,0,0,0,2887254,0,0,0,0,0,0,0,0,0,0,142,5805072,199315,5805072,199315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,8692326,199315,0,51330081,51330081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63143,3/31/2026 0:00:00,17385,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,253921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21200,21200,152958,0,-21200,-21200,0,0,0,0,0,7161,0,4438,4438,0,0,0,0,0,0,0,614678,-16762,-16762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614678,0,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422826,422826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63157,3/31/2026 0:00:00,17399,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5088997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20876137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229228,229228,25349992,0,-229228,-229228,0,0,0,0,0,1853611,0,410918,410918,0,0,0,0,0,0,0,51630335,181690,181690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51630335,0,0,229228,0,0,0,13,864835,0,0,0,0,0,0,0,0,0,0,864835,0,59,3838248,50000,0,0,0,0,0,0,0,0,0,3838248,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4703083,50000,0,44543353,44543353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63159,3/31/2026 0:00:00,17401,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19655544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605278,605278,24505105,0,-605278,-605278,0,0,0,0,0,2056962,0,343343,343343,0,0,0,0,0,0,0,42350351,-261935,-261935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42350351,0,0,605278,0,0,0,77,3620854,347000,0,0,0,0,0,0,0,0,0,3620854,347000,40,1833985,133561,0,0,0,0,0,0,0,0,0,1833985,133561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5454839,480561,320871,36658967,36658967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63169,3/31/2026 0:00:00,17411,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,100479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119367,119367,13178681,0,-119367,-119367,0,0,0,0,0,408099,0,215071,215071,0,0,0,0,0,0,0,25652206,95704,95704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25652206,0,0,119367,7,892543,0,8,752655,0,0,0,0,0,0,0,0,0,0,1645198,0,1,57546,0,48,1987634,628323,0,0,0,0,0,0,2045180,628323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3690378,628323,105183,21467847,21467847,0,0,0,102475,2967761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63177,3/31/2026 0:00:00,17419,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3064630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177220,0,0,0,0,0,0,0,42919,0,0,0,0,0,0,0,0,67827,67827,5256976,0,-67827,-67827,0,0,0,0,0,158822,0,94393,94393,0,0,0,0,0,0,0,11141563,26566,26566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11141563,0,0,67827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,457149,0,12,647515,0,0,0,0,0,0,0,1104664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1104664,0,1084030,9635626,9635626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63183,3/31/2026 0:00:00,17425,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,157339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15277517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73646,73646,16562890,0,-73646,-73646,0,0,0,0,0,2485975,0,492808,492808,0,0,0,0,0,0,0,63523955,419162,419162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63523955,0,0,73646,0,0,0,2,7556,0,0,0,0,0,0,0,0,0,0,7556,0,0,0,0,0,0,0,0,0,0,32,1351463,92650,1351463,92650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1359019,92650,1359019,53692256,53692256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
